image_id,baseline_dice,result_dice,delta_dice,selected_positive,selected_negative,selected_boundary
PolypGen__C1_500OLCV1_100H0008,0.2315770983695984,0.9617646932601929,0.7301875948905945,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00202,0.23203915357589722,0.4103505313396454,0.17831137776374817,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001325,0.23225589096546173,0.2748030126094818,0.04254712164402008,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_419OLCV1_100H0006,0.23473021388053894,0.8756003975868225,0.6408701837062836,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_378OLCV1_100H0016,0.23511026799678802,0.7627017498016357,0.5275914818048477,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00374,0.23562152683734894,0.7653213739395142,0.5296998471021652,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001412,0.23742426931858063,0.9646450281143188,0.7272207587957382,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__cvc_154_boundary
PolypGen__C3_C3_EndoCV2021_00485,0.24271079897880554,0.24271079897880554,0.0,,,
PolypGen__C1_597OLCV1_100H0032,0.24383196234703064,0.22443737089633942,-0.019394591450691223,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_31_endocv2021_positive_1403,0.24507486820220947,0.2744319438934326,0.029357075691223145,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001112,0.25361451506614685,0.9569527506828308,0.703338235616684,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_24_endocv2021_positive_1074,0.25756436586380005,0.9255834221839905,0.6680190563201904,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000087,0.26080283522605896,0.9482758641242981,0.6874730288982391,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_14_endocv2021_positive_1435,0.26642167568206787,0.5727035403251648,0.3062818646430969,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_169OLCV1_100H0007,0.2684069573879242,0.3942505121231079,0.12584355473518372,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00454,0.2688782215118408,0.27240461111068726,0.0035263895988464355,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00398,0.2693813741207123,0.4529991149902344,0.1836177408695221,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001090,0.2715858519077301,0.2715858519077301,0.0,,,
PolypGen__C4_35_endocv2021_negative_1005,0.27241066098213196,0.24796916544437408,-0.024441495537757874,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_963OLCV1_100H0006,0.2728155255317688,0.28829702734947205,0.015481501817703247,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000008,0.27308931946754456,0.22991248965263367,-0.04317682981491089,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_29_endocv2021_positive_471,0.2746617794036865,0.7956687211990356,0.5210069417953491,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00169,0.27788910269737244,0.4652014672756195,0.18731236457824707,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001374,0.27795326709747314,0.28440964221954346,0.0064563751220703125,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_19_endocv2021_positive_1496,0.27990618348121643,0.27990618348121643,0.0,,,
PolypGen__C3_C3_EndoCV2021_00229,0.2859470546245575,0.7571743726730347,0.4712273180484772,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_009,0.286920428276062,0.32526451349258423,0.03834408521652222,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C6_EndoCV2021_C6_0100031,0.28778570890426636,0.3304249942302704,0.04263928532600403,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_54_boundary
PolypGen__C2_EndoCV2021_001327,0.2896976172924042,0.2896976172924042,0.0,,,
PolypGen__C5_EndoCV2021_C5_50000222,0.2949376404285431,0.16142801940441132,-0.13350962102413177,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_54_boundary
PolypGen__C1_295OLCV1_100H0004,0.299457848072052,0.4599928855895996,0.1605350375175476,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_0059,0.30112218856811523,0.2518089711666107,-0.04931321740150452,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C5_EndoCV2021_C5_50000232,0.30823424458503723,0.30823424458503723,0.0,,,
PolypGen__C1_419OLCV1_100H0014,0.30985915660858154,0.3158891201019287,0.006029963493347168,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000116,0.31507936120033264,0.25662216544151306,-0.05845719575881958,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000224,0.3225208520889282,0.3225208520889282,0.0,,,
PolypGen__C6_EndoCV2021_C6_0100019,0.32573673129081726,0.32195499539375305,-0.003781735897064209,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C6_EndoCV2021_C6_0100018,0.32796144485473633,0.335422158241272,0.0074607133865356445,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_29_endocv2021_positive_738,0.3321053087711334,0.9576359987258911,0.6255306899547577,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju0tl3uz8blh0993wxvn7ly3_boundary
PolypGen__C2_EndoCV2021_001091,0.33383747935295105,0.33133187890052795,-0.0025056004524230957,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000252,0.3360854685306549,0.5556358098983765,0.21955034136772156,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00179,0.34117648005485535,0.4677419364452362,0.12656545639038086,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_29_endocv2021_positive_606,0.34766697883605957,0.6369710564613342,0.28930407762527466,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000166,0.3481347858905792,3.2819166828623736e-10,-0.3481347855623875,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_25_endocv2021_positive_1037,0.34887459874153137,0.4311557710170746,0.08228117227554321,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_177OLCV1_100S0005,0.3499999940395355,0.32750582695007324,-0.02249416708946228,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_14_endocv2021_positive_1266,0.3511720895767212,0.47111430764198303,0.11994221806526184,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001073,0.35118186473846436,0.37729981541633606,0.026117950677871704,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_96_boundary
PolypGen__C3_C3_EndoCV2021_00136,0.3571988642215729,0.5739272236824036,0.2167283594608307,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_96_boundary
PolypGen__C6_EndoCV2021_C6_0100049,0.3577316105365753,0.4522741734981537,0.09454256296157837,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju0tl3uz8blh0993wxvn7ly3_boundary
PolypGen__C4_9_endocv2021_positive_1006,0.3578912317752838,0.9049549698829651,0.5470637381076813,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju2y5zas8m7f0801d34g5owq_negative,KvasirCVC__cvc_154_boundary
PolypGen__C1_422OLCV1_100H0002,0.3597627878189087,0.8284217715263367,0.468658983707428,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_350OLCV1_100H0004,0.3602624237537384,0.3602624237537384,0.0,,,
PolypGen__C1_155OLCV1_100H0010,0.3613312244415283,9.775170672909894e-10,-0.36133122346401125,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_24_endocv2021_positive_801,0.36598023772239685,0.4092693030834198,0.04328906536102295,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00154,0.367710143327713,0.5804495811462402,0.21273943781852722,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_459OLCV1_100H0012,0.37073421478271484,0.8981636166572571,0.5274294018745422,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_34_endocv2021_positive_432,0.37136930227279663,0.5407066345214844,0.16933733224868774,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_19_endocv2021_positive_1410,0.37438881397247314,0.37827715277671814,0.003888338804244995,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001386,0.3779527544975281,0.541850209236145,0.16389745473861694,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000352,0.3834196925163269,0.3834196925163269,0.0,,,
PolypGen__C4_22_endocv2021_positive_1095,0.3839312493801117,0.9724215865135193,0.5884903371334076,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_0024,0.3861386179924011,0.3861386179924011,0.0,,,
PolypGen__C3_C3_EndoCV2021_0042,0.38998010754585266,0.38998010754585266,0.0,,,
PolypGen__C4_25_endocv2021_positive_172,0.3910614550113678,0.44995996356010437,0.05889850854873657,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_106OLCV1_100H0012,0.39665016531944275,0.8843749761581421,0.48772481083869934,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00489,0.39722222089767456,0.39722222089767456,0.0,,,
PolypGen__C2_EndoCV2021_001156,0.39989861845970154,0.3464203178882599,-0.05347830057144165,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_9_endocv2021_positive_864,0.3999609649181366,0.3999609649181366,0.0,,,
PolypGen__C2_EndoCV2021_001236,0.40128108859062195,0.38361066579818726,-0.017670422792434692,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_154_boundary
PolypGen__C2_EndoCV2021_001129,0.409030556678772,0.3949238657951355,-0.014106690883636475,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00490,0.4118993282318115,0.4118993282318115,0.0,,,
PolypGen__C1_596OLCV1_100H0002,0.41346660256385803,0.1836552768945694,-0.22981132566928864,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_19_endocv2021_positive_1307,0.4141414165496826,0.4487837255001068,0.034642308950424194,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001192,0.4178221523761749,0.4002990126609802,-0.017523139715194702,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C6_EndoCV2021_C6_0100113,0.41951218247413635,0.41951218247413635,0.0,,,
PolypGen__C2_EndoCV2021_001183,0.42444369196891785,0.42575910687446594,0.0013154149055480957,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C5_EndoCV2021_C5_50000284,0.42700710892677307,0.3573317229747772,-0.06967538595199585,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000285,0.4274473190307617,0.3582932651042938,-0.0691540539264679,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00368,0.42828282713890076,0.42655935883522034,-0.00172346830368042,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000082,0.43294915556907654,0.5777553915977478,0.14480623602867126,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00245,0.43408647179603577,0.6195838451385498,0.18549737334251404,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000338,0.43428975343704224,0.43428975343704224,0.0,,,
PolypGen__C2_EndoCV2021_001281,0.43971630930900574,0.6065496206283569,0.1668333113193512,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__cvc_54_boundary
PolypGen__C1_296OLCV1_100H0008,0.4413239657878876,0.2941538393497467,-0.14717012643814087,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_25_endocv2021_positive_761,0.4429456293582916,0.43304067850112915,-0.009904950857162476,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000361,0.4470667541027069,0.4970014989376068,0.0499347448348999,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000198,0.4483545124530792,0.4483545124530792,0.0,,,
PolypGen__C2_EndoCV2021_001008,0.4495038092136383,0.5178258419036865,0.06832203269004822,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001382,0.4514435827732086,0.9487179517745972,0.49727436900138855,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_9_endocv2021_positive_198,0.4533809423446655,0.7513262033462524,0.2979452610015869,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000362,0.4543784558773041,0.4543784558773041,0.0,,,
